12-20 11:13:39.526  3517  3676 I TestRunner: started: testInvalidData(com.feri.redmedalertandroidapp.health.HealthDataTests)
12-20 11:13:39.537  2654  2790 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=cb7dab8a-d323-49be-a810-d3db41238fd6, tags={ com.google.android.apps.messaging.shared.rcs.availability.metrics.RcsAvailabilityLogWorker } ]
12-20 11:13:39.569   862   916 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
12-20 11:13:39.603  1081  1081 I ImsResolver: Received BOOT_COMPLETED
12-20 11:13:39.605  1081  1505 D ImsResolver: maybeAddedImsService, packageName: null
12-20 11:13:39.633  3338  3496 D CompatibilityChangeReporter: Compat change id reported: 148180766; UID 10126; state: ENABLED
12-20 11:13:39.637  2592  2612 I PermissionControllerServiceImpl: Updating user sensitive for uid 10128
12-20 11:13:39.639   592   626 I GnssNetworkConnectivityHandler: updateNetworkState, state=CLOSED, connected=true, network=102, capabilities=[ Transports: CELLULAR Capabilities: MMS&SUPL&DUN&FOTA&IMS&CBS&INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN&VALIDATED&NOT_ROAMING&NOT_CONGESTED&NOT_SUSPENDED&NOT_VCN_MANAGED LinkUpBandwidth>=14Kbps LinkDnBandwidth>=14Kbps Specifier: <TelephonyNetworkSpecifier [mSubId = 1]> SubscriptionIds: {1} UnderlyingNetworks: Null], availableNetworkCount: 2
12-20 11:13:39.640  3338  3482 W .gms.persistent: Accessing hidden method Landroid/net/ConnectivityManager;->isNetworkTypeMobile(I)Z (max-target-p, reflection, denied)
12-20 11:13:39.640  3338  3482 W .gms.persistent: Accessing hidden method Landroid/os/PowerManager;->isLightDeviceIdleMode()Z (max-target-s, reflection, denied)
12-20 11:13:39.736  1081  1081 D CarrierConfigLoader: mHandler: EVENT_SYSTEM_UNLOCKED phoneId: 0
12-20 11:13:39.745  1081  1081 D CarrierConfigLoader: System unlocked
12-20 11:13:39.761  2654  3008 D StrictMode: StrictMode policy violation: android.os.strictmode.CustomViolation: gcore.dynamite
12-20 11:13:39.761  2654  3008 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onCustomSlowCall(StrictMode.java:1633)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at atyv.a(PG:2)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at cbeo.o(PG:3)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at cbeo.s(PG:1)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at cbeo.g(PG:2)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at ccfb.a(PG:1)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at cnpm.a(PG:3)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at ctfv.a(PG:1)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at ctet.run(PG:4)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at ctfx.run(PG:1)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at bxfd.run(PG:1)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:644)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at bxef.run(PG:2)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at java.lang.Thread.run(Thread.java:1012)
12-20 11:13:41.010  2654  2822 E ctbc    : 	at bxfj.run(PG:5)
12-20 11:13:41.010  2654  2822 E PhFileGroupPop: Failed to add file group
12-20 11:13:41.010  3338  3482 I NetworkScheduler: Using standalone scheduling engine [CONTEXT service_id=218 ]
12-20 11:13:41.011  2654  2822 E ctbc    : RuntimeException while executing runnable ctdz{cnpz@c4fa630} with executor MoreExecutors.directExecutor()
12-20 11:13:41.011  2654  2822 E ctbc    : java.lang.NullPointerException: Attempt to read from field 'java.lang.String cayk.b' on a null object reference in method 'void ccdw.b(java.lang.Object)'
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ccdw.b(PG:2)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cnpz.b(PG:3)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctdz.run(PG:6)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctdd.execute(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctbc.o(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctbc.b(PG:5)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cteg.r(PG:2)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cnsl.k(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ccdy.a(PG:15)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at atyv.a(PG:2)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cbeo.o(PG:3)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cbeo.s(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cbeo.g(PG:2)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ccfb.a(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at cnpm.a(PG:3)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctfv.a(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctet.run(PG:4)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at ctfx.run(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at bxfd.run(PG:1)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:644)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at bxef.run(PG:2)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at java.lang.Thread.run(Thread.java:1012)
12-20 11:13:41.011  2654  2822 E ctbc    : 	at bxfj.run(PG:5)
12-20 11:13:41.011  2654  2822 E PhFileGroupPop: Failed to add file group
12-20 11:13:41.042  1081  1308 D CellBroadcastConfigTracker-0: IdleState message:5
12-20 11:13:41.043  1081  1308 D CellBroadcastConfigTracker-0: DefaultState message:5
12-20 11:13:41.051   862   916 D StylusManager: Stylus InputDevice changed: 12 virtio_input_multi_touch_9
12-20 11:13:41.066  1081  1081 D CarrierConfigLoader: mHandler: EVENT_SUBSCRIPTION_INFO_UPDATED phoneId: 0
12-20 11:13:41.070   862   916 D StylusManager: Stylus InputDevice changed: 11 virtio_input_multi_touch_8
12-20 11:13:41.072  2654  3310 I BugleRcsEngine: [72] bscg.c: SIM state event delay enabled: attempts 2, maxAttempts 3, delaySeconds 90 MSIM delayseconds 90, effective delay seconds 90
12-20 11:13:41.073  2654  3310 I BugleRcsEngine: [72] bscg.c: posted simEventProcessTask to handler with delay 90
12-20 11:13:41.081  1712  2358 I BugleRcsEngine: [63] bscg.c: SIM state event delay enabled: attempts 3, maxAttempts 3, delaySeconds 90 MSIM delayseconds 90, effective delay seconds 90
12-20 11:13:41.083  1712  2358 I BugleRcsEngine: [63] bscg.c: reached max delay attempts, do not reschedule
12-20 11:13:41.086  2654  2790 D PhFileGroupPop: Added file groups smart_actions_grammars
12-20 11:13:41.108   592   642 E libprocessgroup: No such cgroup attribute: /sys/fs/cgroup/uid_4294877495/cgroup.freeze
12-20 11:13:41.119  2654  2790 D PhFileGroupPop: Added file groups smart_actions_ml_models
12-20 11:13:41.138   592   642 W libprocessgroup: Failed to apply Unfrozen process profile: No such file or directory
12-20 11:13:41.139   592  1797 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService$MainHandler.handleMessage(android.os.Message)(ActivityManagerService.java:1874) waiters=0 in void com.android.server.am.ActivityManagerService.finishReceiver(android.os.IBinder, int, java.lang.String, android.os.Bundle, boolean, int) for 783ms
12-20 11:13:41.147   592  1266 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService.finishInstrumentationLocked(com.android.server.am.ProcessRecord, int, android.os.Bundle)(ActivityManagerService.java:15877) waiters=0 in boolean com.android.server.am.ActivityManagerService.isUidActive(int, java.lang.String) for 790ms
12-20 11:13:41.157   862   916 D StylusManager: Stylus InputDevice changed: 6 virtio_input_multi_touch_3
12-20 11:13:41.161   592   642 E IPCThreadState: Binder transaction failure: 110259/29189/-22
12-20 11:13:41.170   592   826 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService.finishInstrumentationLocked(com.android.server.am.ProcessRecord, int, android.os.Bundle)(ActivityManagerService.java:15877) waiters=4 in int com.android.server.am.ActivityManagerService.getUidState(int) for 186ms
12-20 11:13:41.174   862   916 D StylusManager: Stylus InputDevice changed: 10 virtio_input_multi_touch_7
12-20 11:13:41.174   592   711 I RoleService: Granting default roles...
12-20 11:13:41.180  2654  2790 D PhFileGroupPop: Added file groups text_classifier
12-20 11:13:41.186  3543  3543 I DialerFlags: com.android.dialer.phenotype.Flags.lambda$registerDialerMendelConfigPackage$0:130 phenotype register status: true
12-20 11:13:41.189  3543  3634 I DialerBusinessMessagingSuggestEnabledFn: com.android.dialer.businessvoice.businessmessagingsuggest.impl.BusinessMessagingSuggestEnabledFn.isEnabled:29 disabled by flag [CONTEXT ratelimit_period="1 MINUTES" ]
12-20 11:13:41.190   357   357 I netd    : bandwidthRemoveInterfaceQuota(eth0) <2.88ms>
12-20 11:13:41.190   592  1810 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService.finishInstrumentationLocked(com.android.server.am.ProcessRecord, int, android.os.Bundle)(ActivityManagerService.java:15877) waiters=1 in int com.android.server.am.ActivityManagerService.getUidState(int) for 810ms
12-20 11:13:41.197  2654  2778 W Bugle   : BuglePhoneNumberUtils: canonicalizeMccMnc: invalid mccmnc. mcc: null, mnc: null
12-20 11:13:41.202  3543  3543 I DialerFlags: com.android.dialer.phenotype.Flags.lambda$registerDialerDirectbootMendelConfigPackage$1:142 directboot-aware phenotype register status: true
12-20 11:13:41.204   592   710 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService.finishInstrumentationLocked(com.android.server.am.ProcessRecord, int, android.os.Bundle)(ActivityManagerService.java:15877) waiters=2 in void com.android.server.am.CachedAppOptimizer$MemCompactionHandler.handleMessage(android.os.Message) for 667ms
12-20 11:13:41.207   592  2048 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.ActivityManagerService.finishInstrumentationLocked(com.android.server.am.ProcessRecord, int, android.os.Bundle)(ActivityManagerService.java:15877) waiters=3 in boolean com.android.server.am.ActivityManagerService.isAppStartModeDisabled(int, java.lang.String) for 245ms
12-20 11:13:41.217   862   916 D StylusManager: Stylus InputDevice changed: 9 virtio_input_multi_touch_6
12-20 11:13:41.219  2654  2790 D PhFileGroupPop: Added file groups smart_actions_ml_models
12-20 11:13:41.223  2654  2790 D PhFileGroupPop: Added file groups text_classifier
12-20 11:13:41.233  2654  2790 D PhFileGroupPop: Added file groups smart_actions_emotive_models
12-20 11:13:41.239  2654  2790 D PhFileGroupPop: Added file groups smart_actions_emotive_models
12-20 11:13:41.243   357   357 I netd    : bandwidthSetInterfaceQuota(eth0, 9223372036854775807) <1.46ms>
12-20 11:13:41.254  3722  3722 I artd    : Starting artd
12-20 11:13:41.255  3722  3722 I AidlLazyServiceRegistrar: Registering service artd
12-20 11:13:41.257  3338  3496 W ctxmgr  : [WorkManager] Long workInfo: pkg=com.google.android.gms, lbl=ListenerInvokerRunner, start=2024-12-20 11:13:39.842+0200, stop=2024-12-20 11:13:41.256+0200, durtn=1414ms [CONTEXT service_id=47 ]
12-20 11:13:41.273  3722  3723 I AidlLazyServiceRegistrar: Process has 1 (of 1 available) client(s) in use after notification artd has clients: 1
12-20 11:13:41.293   862   862 D LocalImageResolver: Couldn't use ImageDecoder for drawable, falling back to non-resized load.
12-20 11:13:41.310   592  1780 W system_server: Long monitor contention with owner ActivityManager (642) at void com.android.server.am.BroadcastQueueModernImpl.checkPendingColdStartValidity()(BroadcastQueueModernImpl.java:551) waiters=10 in android.app.ContentProviderHolder com.android.server.am.ContentProviderHelper.getContentProviderImpl(android.app.IApplicationThread, java.lang.String, android.os.IBinder, int, java.lang.String, java.lang.String, boolean, int) for 209ms
12-20 11:13:41.341  1081  1081 D CarrierConfigLoader: Broadcast CARRIER_CONFIG_CHANGED for phone 0, subId=1
12-20 11:13:41.341  1081  1081 D MultiSimSettingController: onSubscriptionsChanged
12-20 11:13:41.342  1081  1081 D MultiSimSettingController: isReadyToReevaluate: subInfoInitialized=true, carrierConfigsLoaded=true
12-20 11:13:41.342  1081  1081 D MultiSimSettingController: updateDefaults
12-20 11:13:41.343  1081  1081 D MultiSimSettingController: isReadyToReevaluate: subInfoInitialized=true, carrierConfigsLoaded=true
12-20 11:13:41.346  2592  2612 I PermissionControllerServiceImpl: Updating user sensitive for uid 10199
12-20 11:13:41.353  1081  1081 D MultiSimSettingController: updateDefaultValues: change: 0
12-20 11:13:41.354  1081  1081 D MultiSimSettingController: isReadyToReevaluate: subInfoInitialized=true, carrierConfigsLoaded=true
12-20 11:13:41.369  1081  1081 D CallNotifier: updatePhoneStateListeners: update CF notifications.
12-20 11:13:41.369  1081  1081 I NotificationMgr: updateCfi: subId= 1, visible=N
12-20 11:13:41.370  2654  2790 D PhFileGroupPop: Added file groups smarts_expressive_content_scoped_v1
12-20 11:13:41.373  2654  2790 D PhFileGroupPop: Added file groups smart_actions_sensitive_classifier_models
12-20 11:13:41.375  2654  2790 D PhFileGroupPop: Added file groups scripted_reply
12-20 11:13:41.376  1081  1081 I NotificationMgr: updateMwi(): subId 1 update to false
12-20 11:13:41.378  2654  2790 D PhFileGroupPop: Added file groups multitask_experiment
12-20 11:13:41.380  1081  1081 I Telephony: TelecomAccountRegistry: onSubscriptionsChanged - update accounts
12-20 11:13:41.381  1081  1081 I Telephony: PstnIncomingCallNotifier: Unregistering: [0]
12-20 11:13:41.382  1081  1081 D Telephony: Unregistering: Handler (com.android.internal.telephony.GsmCdmaPhone) {e1af8b5}
12-20 11:13:41.399  2654  3019 W .apps.messaging: Long monitor contention with owner CronetInit (3692) at void il.run()(:com.google.android.gms.dynamite_cronetdynamite@231818047@23.18.18 (190800-0):3) waiters=0 in org.chromium.net.ExperimentalBidirectionalStream org.chromium.net.impl.CronetUrlRequestContext.a(java.lang.String, org.chromium.net.BidirectionalStream$Callback, java.util.concurrent.Executor, java.lang.String, java.util.List, int, boolean, java.util.Collection, boolean, int, boolean, int, long) for 885ms
12-20 11:13:41.444  1081  1081 I PhoneInterfaceManager: unregisterMmTelCapabilityCallback: 1 is inactive, ignoring unregister.
12-20 11:13:41.445  1081  1081 I PhoneInterfaceManager: unregisterImsRegistrationCallback: 1is inactive, ignoring unregister.
12-20 11:13:41.452  1081  1081 I Telephony: TelecomAccountRegistry: setupAccounts: Found 1 phones.  Attempting to register.
12-20 11:13:41.453  1081  1081 I Telephony: TelecomAccountRegistry: setupAccounts: Phone with subscription id 1
12-20 11:13:41.453  3543  3622 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=2ffeefb4-e911-4417-a79c-e065109071c6, tags={ com.google.apps.tiktok.contrib.work.TikTokListenableWorker, TikTokWorker#com.android.dialer.xatu.impl.storage.postcall.XatuMetricsWorker } ]
12-20 11:13:41.455  2654  2790 D PhFileGroupPop: Added file groups smarts_expressive_content_scoped_v1
12-20 11:13:41.493   357  3725 I resolv  : GetAddrInfoHandler::run: {101 786533 101 983141 10129 0}
12-20 11:13:41.500   357  3728 I resolv  : res_nmkquery: (QUERY, IN, A)
12-20 11:13:41.504   357  3727 I resolv  : res_nmkquery: (QUERY, IN, AAAA)
12-20 11:13:41.509   357  3727 I resolv  : res_nsend: used send_dg 167 terrno: 0
12-20 11:13:41.509   357  3728 I resolv  : res_nsend: used send_dg 231 terrno: 0
12-20 11:13:41.509   357  3727 I resolv  : doQuery: rcode=0, ancount=4, return value=167
12-20 11:13:41.509   357  3728 I resolv  : doQuery: rcode=0, ancount=11, return value=231
12-20 11:13:41.517   357  3729 I resolv  : GetAddrInfoHandler::run: {101 786533 101 983141 10129 0}
12-20 11:13:41.525   357  3731 I resolv  : res_nmkquery: (QUERY, IN, A)
12-20 11:13:41.525   357  3730 I resolv  : res_nmkquery: (QUERY, IN, AAAA)
12-20 11:13:41.527  2654  2790 D PhFileGroupPop: Added file groups smart_actions_sensitive_classifier_models
12-20 11:13:41.531   357  3730 I resolv  : res_nsend: used send_dg 61 terrno: 0
12-20 11:13:41.531   357  3730 I resolv  : doQuery: rcode=0, ancount=1, return value=61
12-20 11:13:41.534  2654  2790 D PhFileGroupPop: Added file groups spam_verdict_enforcement_policy_config
12-20 11:13:41.535   357  3731 I resolv  : res_nsend: used send_dg 49 terrno: 0
12-20 11:13:41.536   357  3731 I resolv  : doQuery: rcode=0, ancount=1, return value=49
12-20 11:13:41.539  2654  3726 D TrafficStats: tagSocket(123) with statsTag=0xffffffff, statsUid=-1
12-20 11:13:41.563  2654  2790 D PhFileGroupPop: Added file groups smart_suggestion_reranker_models
12-20 11:13:41.571  2654  2790 D PhFileGroupPop: Added file groups supersort_us_grammars
12-20 11:13:41.573  2654  3726 W DynamiteModule: Local module descriptor class for com.google.android.gms.providerinstaller.dynamite not found.
12-20 11:13:41.579   358   358 D Zygote  : Forked child process 3732
12-20 11:13:41.585  2654  2790 D PhFileGroupPop: Added file groups nudge
12-20 11:13:41.587  2654  2790 D PhFileGroupPop: Added file groups calendar_appointment_grammar
12-20 11:13:41.590  2654  2790 D PhFileGroupPop: Added file groups birthday_suggestion
12-20 11:13:41.592   862   916 D StylusManager: Stylus InputDevice changed: 4 virtio_input_multi_touch_1
12-20 11:13:41.594  3543  3628 D CompatibilityChangeReporter: Compat change id reported: 183155436; UID 10130; state: ENABLED
12-20 11:13:41.595  2654  2790 D PhFileGroupPop: Added file groups birthday_grammars
12-20 11:13:41.598  2654  2790 D PhFileGroupPop: Added file groups scripted_reply
12-20 11:13:41.601  2654  2790 D PhFileGroupPop: Added file groups multitask_experiment
12-20 11:13:41.602  3543  3628 W Settings: Setting airplane_mode_on has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only value.
12-20 11:13:41.603  2654  2790 D PhFileGroupPop: Added file groups spam_verdict_enforcement_policy_config
12-20 11:13:41.607  2654  2790 D PhFileGroupPop: Added file groups smart_suggestion_reranker_models
12-20 11:13:41.608   862   916 D StylusManager: Stylus InputDevice changed: 7 virtio_input_multi_touch_4
12-20 11:13:41.609   862   916 D StylusManager: Stylus InputDevice changed: 8 virtio_input_multi_touch_5
12-20 11:13:41.610   862   916 D StylusManager: Stylus InputDevice changed: 13 virtio_input_multi_touch_10
12-20 11:13:41.611   862   916 D StylusManager: Stylus InputDevice changed: 5 virtio_input_multi_touch_2
12-20 11:13:41.611  2654  2790 D PhFileGroupPop: Added file groups supersort_us_grammars
12-20 11:13:41.618  2654  2790 D PhFileGroupPop: Added file groups nudge
12-20 11:13:41.624  1081  1081 D Telephony: isEmergencyPreferredAccount: subId=1, activeData=1
12-20 11:13:41.624  1081  1081 D Telephony: isEmergencyPreferredAccount: Device does not require preference.
12-20 11:13:41.629  2654  2790 D PhFileGroupPop: Added file groups calendar_appointment_grammar
12-20 11:13:41.636  3338  3477 W ProviderHelper: Unknown dynamite feature providerinstaller.dynamite
12-20 11:13:41.644  3732  3732 I android.camera2: Using CollectorTypeCC GC.
12-20 11:13:41.645  3732  3732 W android.camera2: Unexpected CPU variant for x86: x86_64.
12-20 11:13:41.645  3732  3732 W android.camera2: Known variants: atom, sandybridge, silvermont, goldmont, goldmont-plus, tremont, kabylake, default
12-20 11:13:41.647  2079  2079 I BgTaskExecutorImpl: Starting PERIODIC background task NGA_PRIORITY_DOWNLOAD_TASK.
12-20 11:13:41.681  1081  1081 I Telephony: isRttCurrentlySupported -- regular acct, hasVoiceAvailability: false
12-20 11:13:41.681  1081  1081 I Telephony:  isRttSupported: false
12-20 11:13:41.681  1081  1081 I Telephony:  alwaysAllowWhileRoaming: false
12-20 11:13:41.681  1081  1081 I Telephony:  isRoaming: false
12-20 11:13:41.681  1081  1081 I Telephony:  isOnWfc: false
12-20 11:13:41.691  2592  2612 I PermissionControllerServiceImpl: Updating user sensitive for uid 10200
12-20 11:13:41.696  2654  3726 I DynamiteModule: Considering local module com.google.android.gms.providerinstaller.dynamite:0 and remote module com.google.android.gms.providerinstaller.dynamite:0
12-20 11:13:41.697  2654  3726 W ProviderInstaller: Failed to load providerinstaller module: No acceptable module com.google.android.gms.providerinstaller.dynamite found. Local version is 0 and remote version is 0.
12-20 11:13:41.697  3732  3732 E android.camera2: Not starting debugger since process cannot load the jdwp agent.
12-20 11:13:41.714  3543  3627 I DialerRestartCompletedReceiver: com.android.dialer.businessvoice.verifiedcall.impl.registration.RestartCompletedReceiver.lambda$enqueueWorker$2:116 Enqueued worker: CONSTELLATION_SYNC
12-20 11:13:41.723  2654  2663 W .apps.messaging: Suspending all threads took: 5.409ms
12-20 11:13:41.726  2654  2663 I .apps.messaging: Background young concurrent copying GC freed 51798(2840KB) AllocSpace objects, 19(712KB) LOS objects, 32% free, 7516KB/10MB, paused 2.400ms,5.627ms total 86.130ms
12-20 11:13:41.730   862   871 I ndroid.systemui: Background young concurrent copying GC freed 113317(5975KB) AllocSpace objects, 0(0B) LOS objects, 23% free, 17MB/23MB, paused 98.208ms,810us total 415.859ms
12-20 11:13:41.748  3543  3543 I DialerVoicemailPowerCycleReceiver: com.android.voicemail.VoicemailPowerCycleReceiver.onReceive:42 onReceive with intent action: android.intent.action.BOOT_COMPLETED
12-20 11:13:41.751  3543  3543 I DialerDialerVisualVoicemailService: com.android.voicemail.impl.DialerVisualVoicemailService.onBoot:258 onBoot [CONTEXT enable_persistent_logger=true ]
12-20 11:13:41.779  2654  2790 D PhFileGroupPop: Added file groups animated_emoji
12-20 11:13:41.786  2654  2790 D PhFileGroupPop: Added file groups birthday_suggestion
12-20 11:13:41.789  2654  2790 D PhFileGroupPop: Added file groups birthday_grammars
12-20 11:13:41.793  2654  3726 D nativeloader: Configuring clns-9 for other apk /system/framework/com.android.media.remotedisplay.jar. target_sdk_version=33, uses_libraries=ALL, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms
12-20 11:13:41.797  2654  3726 D nativeloader: Configuring clns-10 for other apk /system/framework/com.android.location.provider.jar. target_sdk_version=33, uses_libraries=ALL, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms
12-20 11:13:41.812  2654  3726 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
12-20 11:13:41.812  2654  3726 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.sidecar.jar
12-20 11:13:41.814  1081  1081 I Telephony: AccountEntry: registerPstnPhoneAccount: Registering account=[[ ] PhoneAccount: ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 1, UserHandle{0} Capabilities: CallProvider MultiUser PlaceEmerg SimSub  Audio Routes: BESW Schemes: tel voicemail  Extras: Bundle[{android.telecom.extra.SUPPORTS_VIDEO_CALLING_FALLBACK=true}] GroupId: ***] with Telecom. subId=1
12-20 11:13:41.827  2654  3726 D nativeloader: Configuring product-clns-11 for unbundled product apk /product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk. target_sdk_version=33, uses_libraries=, library_path=/product/priv-app/PrebuiltGmsCore/lib/x86_64:/product/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk!/lib/x86_64:/product/lib64:/system/product/lib64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms:/product/lib64:/system/product/lib64
12-20 11:13:41.846  1081  1081 I PhoneInterfaceManager: setVoiceServiceStateOverride: subId=1, phone=Handler (com.android.internal.telephony.GsmCdmaPhone) {e1af8b5}, hasService=false, callingPackage=com.android.server.telecom
12-20 11:13:41.847  1081  1081 I Telephony: AccountEntry: Registered phoneAccount: [[ ] PhoneAccount: ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 1, UserHandle{0} Capabilities: CallProvider MultiUser PlaceEmerg SimSub  Audio Routes: BESW Schemes: tel voicemail  Extras: Bundle[{android.telecom.extra.SUPPORTS_VIDEO_CALLING_FALLBACK=true}] GroupId: ***] with handle: ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 1, UserHandle{0}
12-20 11:13:41.847  1081  1081 I Telephony: PstnIncomingCallNotifier: Registering: [0]
12-20 11:13:41.847  1081  1081 D Telephony: Registering: Handler (com.android.internal.telephony.GsmCdmaPhone) {e1af8b5}
12-20 11:13:41.848  1081  1081 W Telephony: registerMmTelCapabilityCallback: registration failed, no ImsService available. Exception: code: 1
12-20 11:13:41.852   862   862 I Choreographer: Skipped 34 frames!  The application may be doing too much work on its main thread.
12-20 11:13:41.853  1081  1081 W Telephony: registerImsRegistrationCallback: registration failed, no ImsService available. Exception: code: 1
12-20 11:13:41.853   862   917 D EGL_emulation: app_time_stats: avg=1010.69ms min=74.69ms max=3094.07ms count=4
12-20 11:13:41.859  2654  2790 D PhFileGroupPop: Added file groups animated_emoji
12-20 11:13:41.864   592   610 I system_server: Background young concurrent copying GC freed 519431(23MB) AllocSpace objects, 59(1168KB) LOS objects, 43% free, 28MB/50MB, paused 2.244ms,203us total 594.181ms
12-20 11:13:41.867   862   922 I OpenGLRenderer: Davey! duration=1075ms; Flags=0, FrameTimelineVsyncId=10791, IntendedVsync=111777414420, Vsync=111777414420, InputEventId=0, HandleInputStart=111779510900, AnimationStart=111779550300, PerformTraversalsStart=112311814200, DrawStart=112847434100, FrameDeadline=111794081086, FrameInterval=111779484100, FrameStartTime=16666666, SyncQueued=112847567400, SyncStart=112848598100, IssueDrawCommandsStart=112848792300, SwapBuffers=112850951400, FrameCompleted=112854043200, DequeueBufferDuration=53800, QueueBufferDuration=1682100, GpuCompleted=112853509800, SwapBuffersCompleted=112854043200, DisplayPresentTime=0, CommandSubmissionCompleted=112850951400,
12-20 11:13:41.872   592   987 W system_server: Long monitor contention with owner android.bg (641) at void com.android.server.am.AppProfiler.collectPssInBackground()(AppProfiler.java:733) waiters=0 in boolean com.android.server.am.OomAdjuster.applyOomAdjLSP(com.android.server.am.ProcessRecord, boolean, long, long, int) for 118ms
12-20 11:13:41.884   592  1824 D WifiNl80211Manager: Scan result ready event
12-20 11:13:41.884   592  1824 D WifiNative: Scan result ready event
12-20 11:13:41.930  3732  3732 I ActivityThread: Relaunch all activities: onCoreSettingsChange
12-20 11:13:41.955  3732  3732 D CompatibilityChangeReporter: Compat change id reported: 171979766; UID 10142; state: ENABLED
12-20 11:13:41.959  3732  3732 D CompatibilityChangeReporter: Compat change id reported: 242716250; UID 10142; state: ENABLED
12-20 11:13:41.964  1081  1081 I Telephony: Carrier-config changed, checking for phone account updates.
12-20 11:13:41.965  1081  1081 D Telephony: TelecomAccountRegistry: handleCarrierConfigChange: subId=1, accountSubId=1
